,Month,Year,Day,Predicted
1615,10.0,2000.0,24,0.9345021
1616,10.0,2000.0,25,0.93487966
1617,10.0,2000.0,26,0.93358934
1618,10.0,2000.0,27,0.9337963
1619,10.0,2000.0,30,0.93387324
1620,10.0,2000.0,31,0.9343332
1621,11.0,2000.0,1,0.9344282
1622,11.0,2000.0,2,0.9345286
1623,11.0,2000.0,3,0.93492484
1624,11.0,2000.0,6,0.9364127
1625,11.0,2000.0,7,0.9366786
1626,11.0,2000.0,8,0.93823224
1627,11.0,2000.0,9,0.9399601
1628,11.0,2000.0,10,0.9416708
1629,11.0,2000.0,13,0.94317204
1630,11.0,2000.0,14,0.9444579
1631,11.0,2000.0,15,0.94565594
1632,11.0,2000.0,16,0.9468239
1633,11.0,2000.0,17,0.94769096
1634,11.0,2000.0,20,0.9487592
1635,11.0,2000.0,21,0.9496117
1636,11.0,2000.0,22,0.95019895
1637,11.0,2000.0,23,0.9488005
1638,11.0,2000.0,24,0.9477172
1639,11.0,2000.0,27,0.94903386
1640,11.0,2000.0,28,0.9497852
1641,11.0,2000.0,29,0.9504516
1642,11.0,2000.0,30,0.9511191
1643,12.0,2000.0,1,0.95197153
1644,12.0,2000.0,4,0.9529222
1645,12.0,2000.0,5,0.9539148
1646,12.0,2000.0,6,0.9545866
1647,12.0,2000.0,7,0.95379454
1648,12.0,2000.0,8,0.95447844
1649,12.0,2000.0,11,0.95494074
1650,12.0,2000.0,12,0.95269
1651,12.0,2000.0,13,0.9504672
1652,12.0,2000.0,14,0.94833755
1653,12.0,2000.0,15,0.9466233
1654,12.0,2000.0,18,0.94643193
1655,12.0,2000.0,19,0.94492716
1656,12.0,2000.0,20,0.9449383
1657,12.0,2000.0,21,0.94508725
1658,12.0,2000.0,22,0.9453381
1659,12.0,2000.0,25,0.9454875
1660,12.0,2000.0,26,0.94565916
1661,12.0,2000.0,27,0.94614273
1662,12.0,2000.0,28,0.9464668
1663,12.0,2000.0,29,0.9466937
1664,1.0,2001.0,1,0.9471953
1665,1.0,2001.0,2,0.94783425
1666,1.0,2001.0,3,0.9480635
1667,1.0,2001.0,4,0.9465759
1668,1.0,2001.0,5,0.94563025
1669,1.0,2001.0,8,0.9464369
1670,1.0,2001.0,9,0.94692814
1671,1.0,2001.0,10,0.94757766
1672,1.0,2001.0,11,0.9483374
1673,1.0,2001.0,12,0.9490397
1674,1.0,2001.0,15,0.9497635
1675,1.0,2001.0,16,0.95045435
1676,1.0,2001.0,17,0.9510566
1677,1.0,2001.0,18,0.9498552
1678,1.0,2001.0,19,0.9504439
1679,1.0,2001.0,22,0.9507578
1680,1.0,2001.0,23,0.94848424
1681,1.0,2001.0,24,0.94618285
1682,1.0,2001.0,25,0.94387794
1683,1.0,2001.0,26,0.9420416
1684,1.0,2001.0,29,0.9414959
1685,1.0,2001.0,30,0.9396408
1686,1.0,2001.0,31,0.9395767
1687,2.0,2001.0,1,0.94001114
1688,2.0,2001.0,2,0.94016194
1689,2.0,2001.0,5,0.9401321
1690,2.0,2001.0,6,0.94012207
1691,2.0,2001.0,7,0.940409
1692,2.0,2001.0,8,0.94055057
1693,2.0,2001.0,9,0.9402837
1694,2.0,2001.0,12,0.94053483
1695,2.0,2001.0,13,0.9410545
1696,2.0,2001.0,14,0.94059676
1697,2.0,2001.0,15,0.93872905
1698,2.0,2001.0,16,0.93736565
1699,2.0,2001.0,19,0.9375538
1700,2.0,2001.0,20,0.93731457
1701,2.0,2001.0,21,0.93743914
1702,2.0,2001.0,22,0.93758297
1703,2.0,2001.0,23,0.9377072
1704,2.0,2001.0,26,0.93784183
1705,2.0,2001.0,27,0.9379233
1706,2.0,2001.0,28,0.9380947
1707,3.0,2001.0,1,0.93660665
1708,3.0,2001.0,2,0.93696165
1709,3.0,2001.0,5,0.93669444
1710,3.0,2001.0,6,0.93527144
1711,3.0,2001.0,7,0.9339673
1712,3.0,2001.0,8,0.9325726
1713,3.0,2001.0,9,0.93130356
1714,3.0,2001.0,12,0.93166035
1715,3.0,2001.0,13,0.93059665
1716,3.0,2001.0,14,0.93063265
1717,3.0,2001.0,15,0.9310314
1718,3.0,2001.0,16,0.9312674
1719,3.0,2001.0,19,0.9313843
1720,3.0,2001.0,20,0.9317296
1721,3.0,2001.0,21,0.9320539
1722,3.0,2001.0,22,0.9322201
1723,3.0,2001.0,23,0.9321596
1724,3.0,2001.0,26,0.9323961
1725,3.0,2001.0,27,0.93278646
1726,3.0,2001.0,28,0.93253404
1727,3.0,2001.0,29,0.9305218
1728,3.0,2001.0,30,0.92923856
1729,4.0,2001.0,2,0.92947596
1730,4.0,2001.0,3,0.9295415
1731,4.0,2001.0,4,0.92994297
1732,4.0,2001.0,5,0.9301264
1733,4.0,2001.0,6,0.9304417
1734,4.0,2001.0,9,0.9307367
1735,4.0,2001.0,10,0.9312867
1736,4.0,2001.0,11,0.93164617
1737,4.0,2001.0,12,0.93024194
1738,4.0,2001.0,13,0.9306519
1739,4.0,2001.0,16,0.93076646
1740,4.0,2001.0,17,0.92896813
1741,4.0,2001.0,18,0.92727757
1742,4.0,2001.0,19,0.92539597
1743,4.0,2001.0,20,0.92396986
1744,4.0,2001.0,23,0.9238438
1745,4.0,2001.0,24,0.9223691
1746,4.0,2001.0,25,0.9224712
1747,4.0,2001.0,26,0.92314136
1748,4.0,2001.0,27,0.9236413
1749,4.0,2001.0,30,0.92375714
1750,5.0,2001.0,1,0.9240307
1751,5.0,2001.0,2,0.9243652
1752,5.0,2001.0,3,0.9245208
1753,5.0,2001.0,4,0.92429304
1754,5.0,2001.0,7,0.9246285
1755,5.0,2001.0,8,0.92524755
1756,5.0,2001.0,9,0.92452174
1757,5.0,2001.0,10,0.92253417
1758,5.0,2001.0,11,0.92112714
1759,5.0,2001.0,14,0.9211953
1760,5.0,2001.0,15,0.9207649
1761,5.0,2001.0,16,0.92094946
1762,5.0,2001.0,17,0.921128
1763,5.0,2001.0,18,0.92107683
1764,5.0,2001.0,21,0.92107826
1765,5.0,2001.0,22,0.92140555
1766,5.0,2001.0,23,0.92159986
1767,5.0,2001.0,24,0.920108
1768,5.0,2001.0,25,0.9204258
1769,5.0,2001.0,28,0.92016673
1770,5.0,2001.0,29,0.91838676
1771,5.0,2001.0,30,0.9168096
1772,5.0,2001.0,31,0.9151191
1773,6.0,2001.0,1,0.91350776
1774,6.0,2001.0,4,0.9134828
1775,6.0,2001.0,5,0.91223896
1776,6.0,2001.0,6,0.9122413
1777,6.0,2001.0,7,0.91267204
1778,6.0,2001.0,8,0.91292334
1779,6.0,2001.0,11,0.913108
1780,6.0,2001.0,12,0.91356575
1781,6.0,2001.0,13,0.9140555
1782,6.0,2001.0,14,0.9144261
1783,6.0,2001.0,15,0.9145826
1784,6.0,2001.0,18,0.9149614
1785,6.0,2001.0,19,0.9155916
1786,6.0,2001.0,20,0.9154121
1787,6.0,2001.0,21,0.9136856
1788,6.0,2001.0,22,0.9126749
1789,6.0,2001.0,25,0.9131893
1790,6.0,2001.0,26,0.9134822
1791,6.0,2001.0,27,0.9140278
1792,6.0,2001.0,28,0.91468143
1793,6.0,2001.0,29,0.9153315
1794,7.0,2001.0,2,0.91572905
1795,7.0,2001.0,3,0.9165481
1796,7.0,2001.0,4,0.9172128
1797,7.0,2001.0,5,0.91589534
1798,7.0,2001.0,6,0.91635513
1799,7.0,2001.0,9,0.9165918
1800,7.0,2001.0,10,0.91550076
1801,7.0,2001.0,11,0.91435534
1802,7.0,2001.0,12,0.9128053
1803,7.0,2001.0,13,0.9118078
1804,7.0,2001.0,16,0.91209716
1805,7.0,2001.0,17,0.91102594
1806,7.0,2001.0,18,0.91157496
1807,7.0,2001.0,19,0.9124693
1808,7.0,2001.0,20,0.91304743
1809,7.0,2001.0,23,0.91350234
1810,7.0,2001.0,24,0.91411686
1811,7.0,2001.0,25,0.9147738
1812,7.0,2001.0,26,0.9153166
1813,7.0,2001.0,27,0.9155242
1814,7.0,2001.0,30,0.91623914
1815,7.0,2001.0,31,0.91716105
1816,8.0,2001.0,1,0.91736674
1817,8.0,2001.0,2,0.9161555
1818,8.0,2001.0,3,0.91527176
1819,8.0,2001.0,6,0.9159124
1820,8.0,2001.0,7,0.9167311
1821,8.0,2001.0,8,0.91769075
1822,8.0,2001.0,9,0.91864765
1823,8.0,2001.0,10,0.91939306
1824,8.0,2001.0,13,0.92009604
1825,8.0,2001.0,14,0.92116326
1826,8.0,2001.0,15,0.9219334
1827,8.0,2001.0,16,0.92090195
1828,8.0,2001.0,17,0.92173505
1829,8.0,2001.0,20,0.9223156
1830,8.0,2001.0,21,0.92168593
1831,8.0,2001.0,22,0.9211154
1832,8.0,2001.0,23,0.9201629
1833,8.0,2001.0,24,0.91943127
1834,8.0,2001.0,27,0.91994816
1835,8.0,2001.0,28,0.91908747
1836,8.0,2001.0,29,0.91956043
1837,8.0,2001.0,30,0.9202619
1838,8.0,2001.0,31,0.9207987
1839,9.0,2001.0,3,0.92130387
1840,9.0,2001.0,4,0.92194617
1841,9.0,2001.0,5,0.9227233
1842,9.0,2001.0,6,0.92349434
1843,9.0,2001.0,7,0.92367846
1844,9.0,2001.0,10,0.92446125
1845,9.0,2001.0,11,0.9252807
1846,9.0,2001.0,12,0.92572486
1847,9.0,2001.0,13,0.92434996
1848,9.0,2001.0,14,0.92363006
1849,9.0,2001.0,17,0.92431676
1850,9.0,2001.0,18,0.9251065
1851,9.0,2001.0,19,0.9260468
1852,9.0,2001.0,20,0.92698514
1853,9.0,2001.0,21,0.92783266
1854,9.0,2001.0,24,0.9284921
1855,9.0,2001.0,25,0.9293649
1856,9.0,2001.0,26,0.92985815
1857,9.0,2001.0,27,0.92866486
1858,9.0,2001.0,28,0.92926824
1859,10.0,2001.0,1,0.9296426
1860,10.0,2001.0,2,0.9284835
1861,10.0,2001.0,3,0.9273228
1862,10.0,2001.0,4,0.92570883
1863,10.0,2001.0,5,0.9246907
1864,10.0,2001.0,8,0.9247314
1865,10.0,2001.0,9,0.92343634
1866,10.0,2001.0,10,0.9238538
1867,10.0,2001.0,11,0.924429
1868,10.0,2001.0,12,0.92497593
1869,10.0,2001.0,15,0.9253257
1870,10.0,2001.0,16,0.9257326
1871,10.0,2001.0,17,0.9264235
1872,10.0,2001.0,18,0.92684036
1873,10.0,2001.0,19,0.9267615
1874,10.0,2001.0,22,0.9271921
1875,10.0,2001.0,23,0.92759883
1876,10.0,2001.0,24,0.92743254
1877,10.0,2001.0,25,0.92580354
1878,10.0,2001.0,26,0.92461354
1879,10.0,2001.0,29,0.92498314
1880,10.0,2001.0,30,0.9251927
1881,10.0,2001.0,31,0.9257248
1882,11.0,2001.0,1,0.926172
1883,11.0,2001.0,2,0.92649734
1884,11.0,2001.0,5,0.9267038
1885,11.0,2001.0,6,0.9270479
1886,11.0,2001.0,7,0.9274368
1887,11.0,2001.0,8,0.9260507
1888,11.0,2001.0,9,0.9263606
1889,11.0,2001.0,12,0.9261821
1890,11.0,2001.0,13,0.9246318
1891,11.0,2001.0,14,0.92315316
1892,11.0,2001.0,15,0.92157865
1893,11.0,2001.0,16,0.9202585
1894,11.0,2001.0,19,0.9202275
1895,11.0,2001.0,20,0.91910225
1896,11.0,2001.0,21,0.91927
1897,11.0,2001.0,22,0.9195344
1898,11.0,2001.0,23,0.919965
1899,11.0,2001.0,26,0.92036635
1900,11.0,2001.0,27,0.9207604
1901,11.0,2001.0,28,0.92143214
1902,11.0,2001.0,29,0.9219581
1903,11.0,2001.0,30,0.9222133
1904,12.0,2001.0,3,0.92260045
1905,12.0,2001.0,4,0.9229988
1906,12.0,2001.0,5,0.9229782
1907,12.0,2001.0,6,0.92139757
1908,12.0,2001.0,7,0.9204756
1909,12.0,2001.0,10,0.92121106
1910,12.0,2001.0,11,0.9215149
1911,12.0,2001.0,12,0.9220807
1912,12.0,2001.0,13,0.92270994
1913,12.0,2001.0,14,0.92337024
1914,12.0,2001.0,17,0.92392856
1915,12.0,2001.0,18,0.924646
1916,12.0,2001.0,19,0.9252107
1917,12.0,2001.0,20,0.9239383
1918,12.0,2001.0,21,0.92437434
1919,12.0,2001.0,24,0.9245625
1920,12.0,2001.0,26,0.9234428
1921,12.0,2001.0,27,0.92222357
1922,12.0,2001.0,28,0.9206363
1923,12.0,2001.0,31,0.91970193
1924,1.0,2002.0,2,0.9201245
1925,1.0,2002.0,3,0.91918427
1926,1.0,2002.0,4,0.919923
1927,1.0,2002.0,7,0.9207414
1928,1.0,2002.0,8,0.92125016
1929,1.0,2002.0,9,0.92173564
1930,1.0,2002.0,10,0.92215395
1931,1.0,2002.0,11,0.9229201
1932,1.0,2002.0,14,0.9232031
1933,1.0,2002.0,15,0.92309535
1934,1.0,2002.0,16,0.9231314
1935,1.0,2002.0,17,0.9231926
1936,1.0,2002.0,18,0.9229082
1937,1.0,2002.0,21,0.9212096
1938,1.0,2002.0,22,0.91992223
1939,1.0,2002.0,23,0.92018044
1940,1.0,2002.0,24,0.92001843
1941,1.0,2002.0,25,0.9202921
1942,1.0,2002.0,28,0.9201975
1943,1.0,2002.0,29,0.9202806
1944,1.0,2002.0,30,0.9203905
1945,1.0,2002.0,31,0.92034954
1946,2.0,2002.0,1,0.9204969
1947,2.0,2002.0,4,0.919168
1948,2.0,2002.0,5,0.9194067
1949,2.0,2002.0,6,0.9193325
1950,2.0,2002.0,7,0.91795933
1951,2.0,2002.0,8,0.9164786
1952,2.0,2002.0,11,0.91499585
1953,2.0,2002.0,12,0.9139183
1954,2.0,2002.0,13,0.91422457
1955,2.0,2002.0,14,0.91318154
1956,2.0,2002.0,15,0.9136661
1957,2.0,2002.0,18,0.91433734
1958,2.0,2002.0,19,0.91491514
1959,2.0,2002.0,20,0.9152894
1960,2.0,2002.0,21,0.9158065
1961,2.0,2002.0,22,0.9166167
1962,2.0,2002.0,25,0.91713333
1963,2.0,2002.0,26,0.9174367
1964,2.0,2002.0,27,0.9179892
1965,2.0,2002.0,28,0.9185105
1966,3.0,2002.0,1,0.91869617
1967,3.0,2002.0,4,0.9172532
1968,3.0,2002.0,5,0.9163434
1969,3.0,2002.0,6,0.91720676
1970,3.0,2002.0,7,0.9176271
1971,3.0,2002.0,8,0.9182241
1972,3.0,2002.0,11,0.91869867
1973,3.0,2002.0,12,0.9193601
1974,3.0,2002.0,13,0.919965
1975,3.0,2002.0,14,0.9206297
1976,3.0,2002.0,15,0.9212491
1977,3.0,2002.0,18,0.92024946
1978,3.0,2002.0,19,0.9208805
1979,3.0,2002.0,20,0.921115
1980,3.0,2002.0,21,0.919968
1981,3.0,2002.0,22,0.91889954
1982,3.0,2002.0,25,0.9174435
1983,3.0,2002.0,26,0.9164094
1984,3.0,2002.0,27,0.91675615
1985,3.0,2002.0,28,0.9157502
1986,3.0,2002.0,29,0.91617894
1987,4.0,2002.0,1,0.9168183
1988,4.0,2002.0,2,0.9175379
1989,4.0,2002.0,3,0.91787165
1990,4.0,2002.0,4,0.9184249
1991,4.0,2002.0,5,0.9191271
1992,4.0,2002.0,8,0.91962326
1993,4.0,2002.0,9,0.9198234
1994,4.0,2002.0,10,0.9203398
1995,4.0,2002.0,11,0.92103696
1996,4.0,2002.0,12,0.9212097
1997,4.0,2002.0,15,0.91963893
1998,4.0,2002.0,16,0.9187347
1999,4.0,2002.0,17,0.919241
2000,4.0,2002.0,18,0.9196309
2001,4.0,2002.0,19,0.9200843
2002,4.0,2002.0,22,0.9204781
2003,4.0,2002.0,23,0.92079943
2004,4.0,2002.0,24,0.9211532
2005,4.0,2002.0,25,0.9216612
2006,4.0,2002.0,26,0.9220783
2007,4.0,2002.0,29,0.92070174
2008,4.0,2002.0,30,0.9212352
2009,5.0,2002.0,1,0.9212293
2010,5.0,2002.0,2,0.92080945
2011,5.0,2002.0,3,0.92034197
2012,5.0,2002.0,6,0.91965926
2013,5.0,2002.0,7,0.91920555
2014,5.0,2002.0,8,0.9201522
2015,5.0,2002.0,9,0.9196735
2016,5.0,2002.0,10,0.92066413
2017,5.0,2002.0,13,0.92170995
2018,5.0,2002.0,14,0.9228349
2019,5.0,2002.0,15,0.9234765
2020,5.0,2002.0,16,0.9243579
2021,5.0,2002.0,17,0.9253555
2022,5.0,2002.0,20,0.92610127
2023,5.0,2002.0,21,0.92660964
2024,5.0,2002.0,22,0.92740005
2025,5.0,2002.0,23,0.9283606
2026,5.0,2002.0,24,0.92869216
2027,5.0,2002.0,27,0.9273158
2028,5.0,2002.0,28,0.9266435
2029,5.0,2002.0,29,0.92760867
2030,5.0,2002.0,30,0.9280126
2031,5.0,2002.0,31,0.9286394
2032,6.0,2002.0,3,0.92943597
2033,6.0,2002.0,4,0.93013537
2034,6.0,2002.0,5,0.9308147
2035,6.0,2002.0,6,0.9315916
2036,6.0,2002.0,7,0.93218464
2037,6.0,2002.0,10,0.931095
2038,6.0,2002.0,11,0.93180805
2039,6.0,2002.0,12,0.9321029
2040,6.0,2002.0,13,0.93302107
2041,6.0,2002.0,14,0.9338382
2042,6.0,2002.0,17,0.93412393
2043,6.0,2002.0,18,0.934757
2044,6.0,2002.0,19,0.9367478
2045,6.0,2002.0,20,0.9371581
2046,6.0,2002.0,21,0.9388986
2047,6.0,2002.0,24,0.9406972
2048,6.0,2002.0,25,0.9424646
2049,6.0,2002.0,26,0.94371426
2050,6.0,2002.0,27,0.9451102
2051,6.0,2002.0,28,0.94650954
2052,7.0,2002.0,1,0.9475782
2053,7.0,2002.0,2,0.9483929
2054,7.0,2002.0,3,0.9493398
2055,7.0,2002.0,4,0.9506886
2056,7.0,2002.0,5,0.95112616
2057,7.0,2002.0,8,0.94988704
2058,7.0,2002.0,9,0.9493727
2059,7.0,2002.0,10,0.9502269
2060,7.0,2002.0,11,0.9507038
2061,7.0,2002.0,12,0.95146614
2062,7.0,2002.0,15,0.95234853
2063,7.0,2002.0,16,0.95300496
2064,7.0,2002.0,17,0.953659
2065,7.0,2002.0,18,0.95457166
2066,7.0,2002.0,19,0.95527357
2067,7.0,2002.0,22,0.9540777
2068,7.0,2002.0,23,0.95477766
2069,7.0,2002.0,24,0.9551455
2070,7.0,2002.0,25,0.9540945
2071,7.0,2002.0,26,0.9531225
2072,7.0,2002.0,29,0.9518162
2073,7.0,2002.0,30,0.9509454
2074,7.0,2002.0,31,0.9515848
2075,8.0,2002.0,1,0.9508073
2076,8.0,2002.0,2,0.95160335
2077,8.0,2002.0,5,0.9523806
2078,8.0,2002.0,6,0.9531341
2079,8.0,2002.0,7,0.9536555
2080,8.0,2002.0,8,0.95434654
2081,8.0,2002.0,9,0.95510304
2082,8.0,2002.0,12,0.9555091
2083,8.0,2002.0,13,0.95564014
2084,8.0,2002.0,14,0.95593077
2085,8.0,2002.0,15,0.9565795
2086,8.0,2002.0,16,0.9565361
2087,8.0,2002.0,19,0.95498055
2088,8.0,2002.0,20,0.95402116
2089,8.0,2002.0,21,0.9545961
2090,8.0,2002.0,22,0.95476
2091,8.0,2002.0,23,0.9552867
2092,8.0,2002.0,26,0.95582247
2093,8.0,2002.0,27,0.9563135
2094,8.0,2002.0,28,0.9569059
2095,8.0,2002.0,29,0.95744354
2096,8.0,2002.0,30,0.95809495
2097,9.0,2002.0,2,0.9569583
2098,9.0,2002.0,3,0.9575823
2099,9.0,2002.0,4,0.9576856
2100,9.0,2002.0,5,0.9560347
2101,9.0,2002.0,6,0.9545697
2102,9.0,2002.0,9,0.9528197
2103,9.0,2002.0,10,0.9515722
2104,9.0,2002.0,11,0.951916
2105,9.0,2002.0,12,0.9507345
2106,9.0,2002.0,13,0.95115227
2107,9.0,2002.0,16,0.9515498
2108,9.0,2002.0,17,0.9520988
2109,9.0,2002.0,18,0.9524384
2110,9.0,2002.0,19,0.95313996
2111,9.0,2002.0,20,0.95399386
2112,9.0,2002.0,23,0.9544403
2113,9.0,2002.0,24,0.9545442
2114,9.0,2002.0,25,0.9548128
2115,9.0,2002.0,26,0.95540595
2116,9.0,2002.0,27,0.95555526
2117,9.0,2002.0,30,0.9538838
2118,10.0,2002.0,1,0.95292497
2119,10.0,2002.0,2,0.9535267
2120,10.0,2002.0,3,0.9538962
2121,10.0,2002.0,4,0.9545335
2122,10.0,2002.0,7,0.9551876
2123,10.0,2002.0,8,0.9557925
2124,10.0,2002.0,9,0.95638716
2125,10.0,2002.0,10,0.957179
2126,10.0,2002.0,11,0.9578987
2127,10.0,2002.0,14,0.9567364
2128,10.0,2002.0,15,0.9571178
2129,10.0,2002.0,16,0.9571382
2130,10.0,2002.0,17,0.95676583
2131,10.0,2002.0,18,0.9564251
2132,10.0,2002.0,21,0.9556936
2133,10.0,2002.0,22,0.9555046
2134,10.0,2002.0,23,0.9566425
2135,10.0,2002.0,24,0.9561784
2136,10.0,2002.0,25,0.9575241
2137,10.0,2002.0,28,0.9591397
2138,10.0,2002.0,29,0.96058255
2139,10.0,2002.0,30,0.96177846
2140,10.0,2002.0,31,0.96307343
2141,11.0,2002.0,1,0.96450204
2142,11.0,2002.0,4,0.9655764
2143,11.0,2002.0,5,0.96623385
2144,11.0,2002.0,6,0.96728885
2145,11.0,2002.0,7,0.9683961
2146,11.0,2002.0,8,0.96874964
2147,11.0,2002.0,11,0.9677343
2148,11.0,2002.0,12,0.96696883
2149,11.0,2002.0,13,0.96792936
2150,11.0,2002.0,14,0.96846026
2151,11.0,2002.0,15,0.9693576
2152,11.0,2002.0,18,0.9700375
2153,11.0,2002.0,19,0.9708988
2154,11.0,2002.0,20,0.971328
2155,11.0,2002.0,21,0.9718985
2156,11.0,2002.0,22,0.9727587
2157,11.0,2002.0,25,0.9718617
2158,11.0,2002.0,26,0.97241783
2159,11.0,2002.0,27,0.97238016
2160,11.0,2002.0,28,0.97226584
2161,11.0,2002.0,29,0.9718421
2162,12.0,2002.0,2,0.97126925
2163,12.0,2002.0,3,0.97110116
2164,12.0,2002.0,4,0.97244614
2165,12.0,2002.0,5,0.9721749
2166,12.0,2002.0,6,0.9734854
2167,12.0,2002.0,9,0.97515625
2168,12.0,2002.0,10,0.9765067
2169,12.0,2002.0,11,0.9776411
2170,12.0,2002.0,12,0.9789296
2171,12.0,2002.0,13,0.98042357
2172,12.0,2002.0,16,0.9814274
2173,12.0,2002.0,17,0.98237026
2174,12.0,2002.0,18,0.9834491
2175,12.0,2002.0,19,0.98488116
2176,12.0,2002.0,20,0.9855594
2177,12.0,2002.0,23,0.98449874
2178,12.0,2002.0,24,0.9840457
2179,12.0,2002.0,26,0.9851879
2180,12.0,2002.0,27,0.98608124
2181,12.0,2002.0,30,0.98721135
2182,12.0,2002.0,31,0.98825675
2183,1.0,2003.0,2,0.9893783
2184,1.0,2003.0,3,0.9902651
2185,1.0,2003.0,6,0.9912839
2186,1.0,2003.0,7,0.992459
2187,1.0,2003.0,8,0.9916139
2188,1.0,2003.0,9,0.99253124
2189,1.0,2003.0,10,0.9931346
2190,1.0,2003.0,13,0.99509805
2191,1.0,2003.0,14,0.9968058
2192,1.0,2003.0,15,0.99818677
2193,1.0,2003.0,16,0.9996102
2194,1.0,2003.0,17,1.002467
2195,1.0,2003.0,20,1.0035622
2196,1.0,2003.0,21,1.0056622
2197,1.0,2003.0,22,1.0079366
2198,1.0,2003.0,23,1.0100435
2199,1.0,2003.0,24,1.0119243
2200,1.0,2003.0,27,1.013683
2201,1.0,2003.0,28,1.0153314
2202,1.0,2003.0,29,1.0166667
2203,1.0,2003.0,30,1.0177532
2204,1.0,2003.0,31,1.0190996
2205,2.0,2003.0,3,1.0203893
2206,2.0,2003.0,4,1.0212739
2207,2.0,2003.0,5,1.0203328
2208,2.0,2003.0,6,1.0198674
2209,2.0,2003.0,7,1.0212219
2210,2.0,2003.0,10,1.0220999
2211,2.0,2003.0,11,1.0233665
2212,2.0,2003.0,12,1.024398
2213,2.0,2003.0,13,1.0255789
2214,2.0,2003.0,14,1.0265478
2215,2.0,2003.0,17,1.02761
2216,2.0,2003.0,18,1.0285808
2217,2.0,2003.0,19,1.0277554
2218,2.0,2003.0,20,1.028704
2219,2.0,2003.0,21,1.0293113
2220,2.0,2003.0,24,1.0290242
2221,2.0,2003.0,25,1.0283724
2222,2.0,2003.0,26,1.0277591
2223,2.0,2003.0,27,1.0275632
2224,2.0,2003.0,28,1.0288705
2225,3.0,2003.0,3,1.0285118
2226,3.0,2003.0,4,1.0295656
2227,3.0,2003.0,5,1.031065
2228,3.0,2003.0,6,1.0320957
2229,3.0,2003.0,7,1.0331265
2230,3.0,2003.0,10,1.0339973
2231,3.0,2003.0,11,1.035152
2232,3.0,2003.0,12,1.0357581
2233,3.0,2003.0,13,1.0361954
2234,3.0,2003.0,14,1.036756
2235,3.0,2003.0,17,1.0375866
2236,3.0,2003.0,18,1.0375686
2237,3.0,2003.0,19,1.0360296
2238,3.0,2003.0,20,1.0349253
2239,3.0,2003.0,21,1.0357593
2240,3.0,2003.0,24,1.0360978
2241,3.0,2003.0,25,1.0370051
2242,3.0,2003.0,26,1.0377489
2243,3.0,2003.0,27,1.0386747
2244,3.0,2003.0,28,1.0392165
2245,3.0,2003.0,31,1.0399339
2246,4.0,2003.0,1,1.0408508
2247,4.0,2003.0,2,1.0397322
2248,4.0,2003.0,3,1.0402513
2249,4.0,2003.0,4,1.040667
2250,4.0,2003.0,7,1.0401428
2251,4.0,2003.0,8,1.0397003
2252,4.0,2003.0,9,1.0389845
2253,4.0,2003.0,10,1.0385753
2254,4.0,2003.0,11,1.0398227
2255,4.0,2003.0,14,1.0394412
2256,4.0,2003.0,15,1.0404431
2257,4.0,2003.0,16,1.0417839
2258,4.0,2003.0,17,1.0430025
2259,4.0,2003.0,18,1.0441854
2260,4.0,2003.0,21,1.0452927
2261,4.0,2003.0,22,1.0463201
2262,4.0,2003.0,23,1.0471132
2263,4.0,2003.0,24,1.0476665
2264,4.0,2003.0,25,1.0485997
2265,4.0,2003.0,28,1.0495086
2266,4.0,2003.0,29,1.0501378
2267,4.0,2003.0,30,1.0491189
2268,5.0,2003.0,1,1.048426
2269,5.0,2003.0,2,1.0496387
2270,5.0,2003.0,5,1.0504451
2271,5.0,2003.0,6,1.0516535
2272,5.0,2003.0,7,1.052778
2273,5.0,2003.0,8,1.0540161
2274,5.0,2003.0,9,1.054692
2275,5.0,2003.0,12,1.05558
2276,5.0,2003.0,13,1.0565526
2277,5.0,2003.0,14,1.0556383
2278,5.0,2003.0,15,1.0563817
2279,5.0,2003.0,16,1.0568969
2280,5.0,2003.0,19,1.0628389
2281,5.0,2003.0,20,1.0678431
2282,5.0,2003.0,21,1.0724047
2283,5.0,2003.0,22,1.0767645
2284,5.0,2003.0,23,1.0823541
2285,5.0,2003.0,26,1.0859635
2286,5.0,2003.0,27,1.090422
2287,5.0,2003.0,28,1.0953605
2288,5.0,2003.0,29,1.0994949
2289,5.0,2003.0,30,1.1031866
2290,6.0,2003.0,2,1.1065412
2291,6.0,2003.0,3,1.1096133
2292,6.0,2003.0,4,1.1120633
2293,6.0,2003.0,5,1.114574
2294,6.0,2003.0,6,1.1169556
2295,6.0,2003.0,9,1.119314
2296,6.0,2003.0,10,1.1214557
2297,6.0,2003.0,11,1.120968
2298,6.0,2003.0,12,1.1213115
2299,6.0,2003.0,13,1.1236371
2300,6.0,2003.0,16,1.1249268
2301,6.0,2003.0,17,1.1265569
2302,6.0,2003.0,18,1.128111
2303,6.0,2003.0,19,1.1298275
2304,6.0,2003.0,20,1.1310284
2305,6.0,2003.0,23,1.1321418
2306,6.0,2003.0,24,1.1336194
2307,6.0,2003.0,25,1.1329994
2308,6.0,2003.0,26,1.1340147
2309,6.0,2003.0,27,1.1348225
2310,6.0,2003.0,30,1.133436
2311,7.0,2003.0,1,1.132068
2312,7.0,2003.0,2,1.130533
2313,7.0,2003.0,3,1.1296465
2314,7.0,2003.0,4,1.130536
2315,7.0,2003.0,7,1.1298194
